,customer_id,Prob of 0,Prob of 1,Churn
1872,3030-YDNRM,0.4002808988764045,0.5997191011235955,1
866,7054-ENNGU,0.8046767537826685,0.1953232462173315,0
4003,2348-KCJLT,0.9544179523141655,0.0455820476858345,0
6667,3967-VQOGC,0.9544179523141655,0.0455820476858345,0
583,4718-DHSMV,0.5026455026455027,0.4973544973544973,0
5956,9715-SBVSU,0.8046767537826685,0.1953232462173315,0
2258,4817-VYYWS,0.6405135520684736,0.3594864479315264,0
5267,7665-VIGUD,0.8046767537826685,0.1953232462173315,0
1059,8640-SDGKB,0.4002808988764045,0.5997191011235955,1
3478,2332-EFBJY,0.8046767537826685,0.1953232462173315,0
2187,4510-HIMLV,0.140625,0.859375,1
733,5949-HGVJL,0.8350515463917526,0.16494845360824742,0
2813,7354-OIJLX,0.4002808988764045,0.5997191011235955,1
4424,9670-BPNXF,0.9544179523141655,0.0455820476858345,0
5831,7758-UJWYS,0.8350515463917526,0.16494845360824742,0
648,5204-QZXPU,0.8350515463917526,0.16494845360824742,0
992,8008-HAWED,0.5026455026455027,0.4973544973544973,0
5201,5993-BQHEA,0.8046767537826685,0.1953232462173315,0
4808,6646-QVXLR,0.6405135520684736,0.3594864479315264,0
3650,5468-BPMMO,0.8350515463917526,0.16494845360824742,0
618,5018-LXQQG,0.9544179523141655,0.0455820476858345,0
3063,8634-MPHTR,0.6405135520684736,0.3594864479315264,0
396,3402-XRIUO,0.9544179523141655,0.0455820476858345,0
6295,7569-NMZYQ,0.8430717863105175,0.15692821368948248,0
3894,0310-SUCIN,0.8430717863105175,0.15692821368948248,0
2098,4077-CROMM,0.6405135520684736,0.3594864479315264,0
2992,8212-CRQXP,0.8430717863105175,0.15692821368948248,0
2370,5276-KQWHG,0.4002808988764045,0.5997191011235955,1
914,7470-MCQTK,0.5026455026455027,0.4973544973544973,0
4633,3327-YBAKM,0.8430717863105175,0.15692821368948248,0
633,5133-VRSAB,0.8046767537826685,0.1953232462173315,0
394,3351-NGXYI,0.8046767537826685,0.1953232462173315,0
5023,1269-FOYWN,0.9544179523141655,0.0455820476858345,0
5064,2466-FCCPT,0.9544179523141655,0.0455820476858345,0
1342,0529-ONKER,0.4002808988764045,0.5997191011235955,1
4845,7134-MJPDY,0.8430717863105175,0.15692821368948248,0
813,6620-HVDUJ,0.9544179523141655,0.0455820476858345,0
2226,4657-FWVFY,0.8430717863105175,0.15692821368948248,0
6160,4393-GEADV,0.8430717863105175,0.15692821368948248,0
5456,2000-DHJUY,0.8430717863105175,0.15692821368948248,0
4577,2371-KFUOG,0.8430717863105175,0.15692821368948248,0
3653,5537-UXXVS,0.9544179523141655,0.0455820476858345,0
3350,9992-RRAMN,0.6405135520684736,0.3594864479315264,0
4326,7868-BGSZA,0.6405135520684736,0.3594864479315264,0
3632,5018-HEKFO,0.8046767537826685,0.1953232462173315,0
4270,6967-PEJLL,0.8350515463917526,0.16494845360824742,0
1563,1656-DRSMG,0.8430717863105175,0.15692821368948248,0
2909,7821-DPRQE,0.6405135520684736,0.3594864479315264,0
2855,7534-BFESC,0.6405135520684736,0.3594864479315264,0
6034,1400-WIVLL,0.6405135520684736,0.3594864479315264,0
3060,8625-AZYZY,0.6405135520684736,0.3594864479315264,0
149,1357-MVDOZ,0.5026455026455027,0.4973544973544973,0
3128,8949-JTMAY,0.8430717863105175,0.15692821368948248,0
1905,3178-FESZO,0.140625,0.859375,1
6687,4443-EMBNA,0.9544179523141655,0.0455820476858345,0
5026,1333-PBMXB,0.9544179523141655,0.0455820476858345,0
3801,8410-BGQXN,0.8046767537826685,0.1953232462173315,0
2097,4070-OKWVH,0.8430717863105175,0.15692821368948248,0
1286,0311-UNPFF,0.8430717863105175,0.15692821368948248,0
4120,4415-WNGVR,0.4002808988764045,0.5997191011235955,1
5889,8619-IJNDK,0.9544179523141655,0.0455820476858345,0
2629,6439-GTPCA,0.6405135520684736,0.3594864479315264,0
637,5154-VEKBL,0.8046767537826685,0.1953232462173315,0
960,7797-EJMDP,0.8046767537826685,0.1953232462173315,0
4540,1679-JRFBR,0.8430717863105175,0.15692821368948248,0
5093,3146-JTQHR,0.8046767537826685,0.1953232462173315,0
1262,0196-JTUQI,0.4002808988764045,0.5997191011235955,1
4179,5315-CKEQK,0.8350515463917526,0.16494845360824742,0
2550,6075-SLNIL,0.8430717863105175,0.15692821368948248,0
2953,8023-QHAIO,0.8430717863105175,0.15692821368948248,0
2908,7817-BOQPW,0.4002808988764045,0.5997191011235955,1
860,6994-KERXL,0.5026455026455027,0.4973544973544973,0
5184,5627-TVBPP,0.9544179523141655,0.0455820476858345,0
4276,7013-PSXHK,0.8430717863105175,0.15692821368948248,0
6627,3389-KTRXV,0.9544179523141655,0.0455820476858345,0
1046,8455-HIRAQ,0.5026455026455027,0.4973544973544973,0
1008,8148-BPLZQ,0.8350515463917526,0.16494845360824742,0
3636,5066-GFJMM,0.8046767537826685,0.1953232462173315,0
2498,5884-GCYMI,0.140625,0.859375,1
1785,2692-BUCFV,0.8430717863105175,0.15692821368948248,0
1630,2024-BASKD,0.140625,0.859375,1
2391,5357-TZHPP,0.4002808988764045,0.5997191011235955,1
2164,4395-PZMSN,0.4002808988764045,0.5997191011235955,1
4916,8679-LZBMD,0.8430717863105175,0.15692821368948248,0
4260,6784-XYJAE,0.8350515463917526,0.16494845360824742,0
5193,5871-DGTXZ,0.9544179523141655,0.0455820476858345,0
6361,8984-HPEMB,0.6405135520684736,0.3594864479315264,0
2066,3916-NRPAP,0.4002808988764045,0.5997191011235955,1
4677,4355-CVPVS,0.8430717863105175,0.15692821368948248,0
355,3055-MJDSB,0.5026455026455027,0.4973544973544973,0
378,3234-VKACU,0.4002808988764045,0.5997191011235955,1
5662,5318-YKDPV,0.8430717863105175,0.15692821368948248,0
3865,9837-FWLCH,0.8046767537826685,0.1953232462173315,0
4659,3870-MQAMG,0.6405135520684736,0.3594864479315264,0
4926,8910-ICHIU,0.8430717863105175,0.15692821368948248,0
3730,7096-UCLNH,0.8046767537826685,0.1953232462173315,0
383,3272-VUHPV,0.8046767537826685,0.1953232462173315,0
5012,1022-RKXDR,0.9544179523141655,0.0455820476858345,0
6424,0397-ZXWQF,0.9544179523141655,0.0455820476858345,0
2311,5022-KVDQT,0.6405135520684736,0.3594864479315264,0
5538,3308-JSGML,0.9544179523141655,0.0455820476858345,0
3593,4396-KLSEH,0.8046767537826685,0.1953232462173315,0
5764,6701-YVNQG,0.8430717863105175,0.15692821368948248,0
6270,6990-YNRIO,0.8430717863105175,0.15692821368948248,0
256,2207-OBZNX,0.8046767537826685,0.1953232462173315,0
310,2718-GAXQD,0.5026455026455027,0.4973544973544973,0
5834,7779-ORAEL,0.8430717863105175,0.15692821368948248,0
575,4680-KUTAJ,0.8046767537826685,0.1953232462173315,0
1167,9505-SQFSW,0.8046767537826685,0.1953232462173315,0
2058,3874-EQOEP,0.4002808988764045,0.5997191011235955,1
2328,5118-MUEYH,0.8430717863105175,0.15692821368948248,0
6697,4609-KNNWG,0.9544179523141655,0.0455820476858345,0
568,4640-UHDOS,0.5026455026455027,0.4973544973544973,0
58,0603-OLQDC,0.4002808988764045,0.5997191011235955,1
2007,3640-PHQXK,0.6405135520684736,0.3594864479315264,0
6,0076-LVEPS,0.9544179523141655,0.0455820476858345,0
6250,6614-FHDBO,0.8430717863105175,0.15692821368948248,0
732,5949-EBSQK,0.5026455026455027,0.4973544973544973,0
1097,8851-RAGOV,0.9544179523141655,0.0455820476858345,0
1041,8401-EMUWF,0.9544179523141655,0.0455820476858345,0
4712,4913-EHYUI,0.8430717863105175,0.15692821368948248,0
1674,2195-ZRVAX,0.6405135520684736,0.3594864479315264,0
6661,3865-ZFZIB,0.9544179523141655,0.0455820476858345,0
5075,2690-DVRVK,0.8046767537826685,0.1953232462173315,0
5029,1401-FTHFQ,0.9544179523141655,0.0455820476858345,0
5388,0562-KBDVM,0.9544179523141655,0.0455820476858345,0
4546,1784-EZDKJ,0.8430717863105175,0.15692821368948248,0
691,5542-DHSXL,0.8046767537826685,0.1953232462173315,0
610,4957-TREIR,0.8046767537826685,0.1953232462173315,0
4372,8760-ZRHKE,0.8350515463917526,0.16494845360824742,0
5973,9928-BZVLZ,0.8046767537826685,0.1953232462173315,0
4990,0219-QAERP,0.9544179523141655,0.0455820476858345,0
6953,8540-ZQGEA,0.9544179523141655,0.0455820476858345,0
5759,6681-ZSEXG,0.9544179523141655,0.0455820476858345,0
6271,6993-YCOBK,0.6405135520684736,0.3594864479315264,0
6000,0572-ZJKLT,0.8430717863105175,0.15692821368948248,0
3698,6394-HHHZM,0.8046767537826685,0.1953232462173315,0
104,0953-LGOVU,0.8046767537826685,0.1953232462173315,0
5172,5313-FPXWG,0.9544179523141655,0.0455820476858345,0
3983,2027-DNKIV,0.9544179523141655,0.0455820476858345,0
2736,6986-IJDHX,0.8430717863105175,0.15692821368948248,0
1225,0013-EXCHZ,0.4002808988764045,0.5997191011235955,1
3608,4712-UYOOI,0.8350515463917526,0.16494845360824742,0
3681,6112-KTHFQ,0.8046767537826685,0.1953232462173315,0
1530,1472-TNCWL,0.6405135520684736,0.3594864479315264,0
6229,6196-HBOBZ,0.6405135520684736,0.3594864479315264,0
4658,3865-YIOTT,0.8430717863105175,0.15692821368948248,0
6962,8727-JQFHV,0.9544179523141655,0.0455820476858345,0
3209,9402-ORRAH,0.4002808988764045,0.5997191011235955,1
2404,5393-RXQSZ,0.140625,0.859375,1
3726,7017-VFULY,0.8046767537826685,0.1953232462173315,0
285,2474-LCNUE,0.9544179523141655,0.0455820476858345,0
665,5365-LLFYV,0.5026455026455027,0.4973544973544973,0
465,3877-JRJIP,0.5026455026455027,0.4973544973544973,0
3053,8593-WHYHV,0.4002808988764045,0.5997191011235955,1
1523,1450-SKCVI,0.8350515463917526,0.16494845360824742,0
5421,1139-WUOAH,0.9544179523141655,0.0455820476858345,0
5747,6504-VBLFL,0.8350515463917526,0.16494845360824742,0
1006,8108-UXRQN,0.8046767537826685,0.1953232462173315,0
2701,6845-RGTYS,0.6405135520684736,0.3594864479315264,0
2965,8065-BVEPF,0.8430717863105175,0.15692821368948248,0
1611,1925-TIBLE,0.4002808988764045,0.5997191011235955,1
5059,2320-TZRRH,0.9544179523141655,0.0455820476858345,0
2053,3855-ONCAR,0.4002808988764045,0.5997191011235955,1
5719,6122-LJADA,0.8430717863105175,0.15692821368948248,0
6426,0404-AHASP,0.9544179523141655,0.0455820476858345,0
2107,4115-NZRKS,0.4002808988764045,0.5997191011235955,1
2628,6437-UKHMV,0.4002808988764045,0.5997191011235955,1
4121,4445-KWOKW,0.9544179523141655,0.0455820476858345,0
1018,8221-EQDGL,0.9544179523141655,0.0455820476858345,0
1107,8950-MTZNV,0.5026455026455027,0.4973544973544973,0
4087,3800-LYTRK,0.8046767537826685,0.1953232462173315,0
4786,6250-CGGUN,0.6405135520684736,0.3594864479315264,0
4447,0052-DCKON,0.8430717863105175,0.15692821368948248,0
4020,2577-GVSIL,0.9544179523141655,0.0455820476858345,0
6885,7554-NEWDD,0.8046767537826685,0.1953232462173315,0
303,2636-OHFMN,0.8046767537826685,0.1953232462173315,0
3187,9282-IZGQK,0.140625,0.859375,1
123,1134-YWTYF,0.8350515463917526,0.16494845360824742,0
2536,5998-VVEJY,0.6405135520684736,0.3594864479315264,0
5277,8075-GXIUB,0.8046767537826685,0.1953232462173315,0
3559,3752-CQSJI,0.8046767537826685,0.1953232462173315,0
4200,5832-TRLPB,0.8430717863105175,0.15692821368948248,0
532,4361-JEIVL,0.5026455026455027,0.4973544973544973,0
2973,8111-RKSPX,0.4002808988764045,0.5997191011235955,1
4893,8267-ZNYVZ,0.6405135520684736,0.3594864479315264,0
6473,1093-YSWCA,0.8046767537826685,0.1953232462173315,0
1276,0257-ZESQC,0.8430717863105175,0.15692821368948248,0
3587,4232-JGKIY,0.8046767537826685,0.1953232462173315,0
2501,5889-LFOLL,0.4002808988764045,0.5997191011235955,1
712,5707-ORNDZ,0.8046767537826685,0.1953232462173315,0
539,4429-WYGFR,0.9544179523141655,0.0455820476858345,0
2229,4660-IRIBM,0.8430717863105175,0.15692821368948248,0
3139,9050-IKDZA,0.4002808988764045,0.5997191011235955,1
2911,7824-PANSQ,0.8430717863105175,0.15692821368948248,0
834,6773-LQTVT,0.9544179523141655,0.0455820476858345,0
4332,7951-VRDVK,0.8430717863105175,0.15692821368948248,0
2438,5564-NEMQO,0.140625,0.859375,1
2334,5134-IKDAY,0.140625,0.859375,1
6454,0825-CPPQH,0.9544179523141655,0.0455820476858345,0
101,0928-JMXNP,0.5026455026455027,0.4973544973544973,0
6040,1455-HFBXA,0.8430717863105175,0.15692821368948248,0
4888,8166-ORCHU,0.6405135520684736,0.3594864479315264,0
6980,8922-NPKBJ,0.9544179523141655,0.0455820476858345,0
6177,5013-SBUIH,0.6405135520684736,0.3594864479315264,0
412,3528-HFRIQ,0.9544179523141655,0.0455820476858345,0
857,6959-GQEGV,0.6405135520684736,0.3594864479315264,0
2814,7356-IWLFW,0.8430717863105175,0.15692821368948248,0
1315,0407-BDJKB,0.6405135520684736,0.3594864479315264,0
1212,9853-JFZDU,0.8350515463917526,0.16494845360824742,0
1051,8543-MSDMF,0.4002808988764045,0.5997191011235955,1
1009,8158-WPEZG,0.8046767537826685,0.1953232462173315,0
124,1142-WACZW,0.5026455026455027,0.4973544973544973,0
4789,6270-OMFIW,0.6405135520684736,0.3594864479315264,0
963,7802-EFKNY,0.5026455026455027,0.4973544973544973,0
2964,8063-RJYNF,0.4002808988764045,0.5997191011235955,1
3838,9184-GALIL,0.9544179523141655,0.0455820476858345,0
6075,2368-GAKKQ,0.8430717863105175,0.15692821368948248,0
5106,3556-BVQGL,0.9544179523141655,0.0455820476858345,0
5928,9286-BHDQG,0.9544179523141655,0.0455820476858345,0
3022,8413-VONUO,0.4002808988764045,0.5997191011235955,1
1497,1309-BXVOQ,0.6405135520684736,0.3594864479315264,0
4015,2519-TWKFS,0.9544179523141655,0.0455820476858345,0
4031,2746-DIJLO,0.9544179523141655,0.0455820476858345,0
3467,2159-TURXX,0.8046767537826685,0.1953232462173315,0
876,7129-ACFOG,0.8046767537826685,0.1953232462173315,0
2477,5747-PMBSQ,0.4002808988764045,0.5997191011235955,1
2849,7508-SMHXL,0.4002808988764045,0.5997191011235955,1
6019,1063-DHQJF,0.8430717863105175,0.15692821368948248,0
5673,5457-COLHT,0.8430717863105175,0.15692821368948248,0
2136,4248-HCETZ,0.8430717863105175,0.15692821368948248,0
3068,8676-TRMJS,0.4002808988764045,0.5997191011235955,1
1337,0508-OOLTO,0.4002808988764045,0.5997191011235955,1
28,0292-WEGCH,0.6405135520684736,0.3594864479315264,0
2789,7245-NIIWQ,0.4002808988764045,0.5997191011235955,1
5148,4636-TVXVG,0.9544179523141655,0.0455820476858345,0
3688,6164-HXUGH,0.8046767537826685,0.1953232462173315,0
2232,4690-PKDQG,0.6405135520684736,0.3594864479315264,0
520,4310-KEDTB,0.9544179523141655,0.0455820476858345,0
3459,2061-VVFST,0.9544179523141655,0.0455820476858345,0
1110,8976-OQHGT,0.8046767537826685,0.1953232462173315,0
7037,9945-PSVIP,0.9544179523141655,0.0455820476858345,0
2691,6769-DYBQN,0.6405135520684736,0.3594864479315264,0
3736,7239-HZZCX,0.8046767537826685,0.1953232462173315,0
265,2273-QCKXA,0.5026455026455027,0.4973544973544973,0
2162,4391-LNRXK,0.8430717863105175,0.15692821368948248,0
3219,9445-SZLCH,0.8430717863105175,0.15692821368948248,0
5350,0019-GFNTW,0.9544179523141655,0.0455820476858345,0
6557,2333-KWEWW,0.9544179523141655,0.0455820476858345,0
3203,9367-WXLCH,0.4002808988764045,0.5997191011235955,1
5365,0298-XACET,0.9544179523141655,0.0455820476858345,0
6056,1891-QRQSA,0.8430717863105175,0.15692821368948248,0
3598,4541-RMRLG,0.8046767537826685,0.1953232462173315,0
3213,9415-DPEWS,0.6405135520684736,0.3594864479315264,0
4153,4903-CNOZC,0.9544179523141655,0.0455820476858345,0
3690,6231-WFGFH,0.8046767537826685,0.1953232462173315,0
4629,3301-VKTGC,0.8430717863105175,0.15692821368948248,0
2320,5055-MGMGF,0.6405135520684736,0.3594864479315264,0
5796,7191-ADRGF,0.9544179523141655,0.0455820476858345,0
2998,8258-GSTJK,0.4002808988764045,0.5997191011235955,1
5793,7162-WPHPM,0.9544179523141655,0.0455820476858345,0
1698,2305-MRGLV,0.8430717863105175,0.15692821368948248,0
1016,8205-MQUGY,0.8046767537826685,0.1953232462173315,0
3480,2369-FEVNO,0.8046767537826685,0.1953232462173315,0
2340,5150-ITWWB,0.4002808988764045,0.5997191011235955,1
5876,8345-MVDYC,0.8430717863105175,0.15692821368948248,0
1270,0231-LXVAP,0.140625,0.859375,1
3326,9898-KZQDZ,0.8430717863105175,0.15692821368948248,0
6345,8707-HOEDG,0.6405135520684736,0.3594864479315264,0
4619,3092-IGHWF,0.6405135520684736,0.3594864479315264,0
2298,4958-XCBDQ,0.6405135520684736,0.3594864479315264,0
6234,6257-DTAYD,0.8430717863105175,0.15692821368948248,0
6616,3239-TPHPZ,0.8046767537826685,0.1953232462173315,0
3182,9274-CNFMO,0.4002808988764045,0.5997191011235955,1
6204,5514-YQENT,0.6405135520684736,0.3594864479315264,0
6170,4778-IZARL,0.8430717863105175,0.15692821368948248,0
1903,3174-RKMOW,0.6405135520684736,0.3594864479315264,0
6273,6999-CHVCF,0.8430717863105175,0.15692821368948248,0
1804,2796-UUZZO,0.8430717863105175,0.15692821368948248,0
1930,3296-SILRA,0.140625,0.859375,1
959,7794-JASDG,0.8046767537826685,0.1953232462173315,0
3495,2640-LYMOV,0.8046767537826685,0.1953232462173315,0
6644,3642-BYHDO,0.9544179523141655,0.0455820476858345,0
6529,1970-KKFWL,0.9544179523141655,0.0455820476858345,0
5760,6691-CCIHA,0.6405135520684736,0.3594864479315264,0
1938,3319-DWOEP,0.4002808988764045,0.5997191011235955,1
2214,4598-XLKNJ,0.6405135520684736,0.3594864479315264,0
1341,0524-IAVZO,0.6405135520684736,0.3594864479315264,0
3558,3750-RNQKR,0.8046767537826685,0.1953232462173315,0
5345,9847-HNVGP,0.9544179523141655,0.0455820476858345,0
792,6447-GORXK,0.9544179523141655,0.0455820476858345,0
728,5916-QEWPT,0.4002808988764045,0.5997191011235955,1
2971,8104-OSKWT,0.4002808988764045,0.5997191011235955,1
5130,4318-RAJVY,0.8046767537826685,0.1953232462173315,0
502,4177-JPDFU,0.8046767537826685,0.1953232462173315,0
5810,7401-JIXNM,0.8430717863105175,0.15692821368948248,0
4618,3058-HJCUY,0.6405135520684736,0.3594864479315264,0
5424,1194-BHJYC,0.9544179523141655,0.0455820476858345,0
307,2676-OXPPQ,0.8046767537826685,0.1953232462173315,0
3198,9334-GWGOW,0.4002808988764045,0.5997191011235955,1
3953,1309-XGFSN,0.6405135520684736,0.3594864479315264,0
6129,3669-WHAFY,0.8430717863105175,0.15692821368948248,0
4551,1956-YIFGE,0.8430717863105175,0.15692821368948248,0
2723,6917-YACBP,0.6405135520684736,0.3594864479315264,0
6773,5743-KHMNA,0.9544179523141655,0.0455820476858345,0
2899,7776-QGYJC,0.8430717863105175,0.15692821368948248,0
3807,8605-ITULD,0.8046767537826685,0.1953232462173315,0
5529,3219-JQRSL,0.8430717863105175,0.15692821368948248,0
2135,4238-JSSWH,0.8430717863105175,0.15692821368948248,0
2848,7508-MYBOG,0.4002808988764045,0.5997191011235955,1
5389,0567-XRHCU,0.9544179523141655,0.0455820476858345,0
1722,2452-KDRRH,0.8430717863105175,0.15692821368948248,0
3985,2054-PJOCK,0.8430717863105175,0.15692821368948248,0
1691,2267-WTPYD,0.8430717863105175,0.15692821368948248,0
6420,0362-RAOQO,0.9544179523141655,0.0455820476858345,0
2981,8149-AIQCG,0.9544179523141655,0.0455820476858345,0
4439,9917-KWRBE,0.8430717863105175,0.15692821368948248,0
2919,7861-UVUFT,0.4002808988764045,0.5997191011235955,1
2003,3621-CEOVK,0.4002808988764045,0.5997191011235955,1
1592,1833-VGRUM,0.140625,0.859375,1
4723,5149-QYTTU,0.8430717863105175,0.15692821368948248,0
3016,8382-SHQEH,0.4002808988764045,0.5997191011235955,1
5699,5846-NEQVZ,0.9544179523141655,0.0455820476858345,0
6329,8263-QMNTJ,0.6405135520684736,0.3594864479315264,0
7042,9975-GPKZU,0.9544179523141655,0.0455820476858345,0
206,1794-HBQTJ,0.8046767537826685,0.1953232462173315,0
2386,5334-JLAXU,0.8430717863105175,0.15692821368948248,0
3692,6278-FEPBZ,0.8046767537826685,0.1953232462173315,0
2012,3663-MITLP,0.4002808988764045,0.5997191011235955,1
1331,0488-GSLFR,0.140625,0.859375,1
5741,6434-TTGJP,0.8046767537826685,0.1953232462173315,0
4616,2995-UPRYS,0.8430717863105175,0.15692821368948248,0
1753,2603-HVKCG,0.6405135520684736,0.3594864479315264,0
7033,9814-AOUDH,0.9544179523141655,0.0455820476858345,0
4009,2430-RRYUW,0.9544179523141655,0.0455820476858345,0
858,6959-UWKHF,0.5026455026455027,0.4973544973544973,0
91,0836-SEYLU,0.5026455026455027,0.4973544973544973,0
2419,5449-FIBXJ,0.6405135520684736,0.3594864479315264,0
1805,2799-ARNLO,0.4002808988764045,0.5997191011235955,1
4572,2293-IJWPS,0.8430717863105175,0.15692821368948248,0
6873,7337-CINUD,0.8046767537826685,0.1953232462173315,0
830,6713-OKOMC,0.8046767537826685,0.1953232462173315,0
1851,2974-GGUXS,0.8430717863105175,0.15692821368948248,0
5092,3131-NWVFJ,0.8046767537826685,0.1953232462173315,0
1865,3005-NFMTA,0.6405135520684736,0.3594864479315264,0
3112,8854-CCVSQ,0.6405135520684736,0.3594864479315264,0
2958,8058-DMYRU,0.6405135520684736,0.3594864479315264,0
917,7511-YMXVQ,0.5026455026455027,0.4973544973544973,0
4370,8738-JOKAR,0.9544179523141655,0.0455820476858345,0
1701,2325-NBPZG,0.4002808988764045,0.5997191011235955,1
1117,9026-LHEVG,0.8046767537826685,0.1953232462173315,0
5543,3410-YOQBQ,0.8430717863105175,0.15692821368948248,0
5114,3727-OVPRY,0.9544179523141655,0.0455820476858345,0
404,3450-WXOAT,0.9544179523141655,0.0455820476858345,0
5227,6674-KVJHG,0.8046767537826685,0.1953232462173315,0
3677,6016-LVTJQ,0.9544179523141655,0.0455820476858345,0
3183,9274-UARKJ,0.4002808988764045,0.5997191011235955,1
344,2959-EEXWB,0.9544179523141655,0.0455820476858345,0
3885,0134-XWXCE,0.8430717863105175,0.15692821368948248,0
4356,8383-SGHJU,0.8350515463917526,0.16494845360824742,0
4597,2750-BJLSB,0.6405135520684736,0.3594864479315264,0
1655,2082-OJVTK,0.6405135520684736,0.3594864479315264,0
2451,5605-IYGFG,0.4002808988764045,0.5997191011235955,1
6070,2272-WUSPA,0.6405135520684736,0.3594864479315264,0
5754,6603-YRDCJ,0.9544179523141655,0.0455820476858345,0
6631,3458-IDMFK,0.9544179523141655,0.0455820476858345,0
1402,0840-DFEZH,0.4002808988764045,0.5997191011235955,1
6719,4883-KCPZJ,0.9544179523141655,0.0455820476858345,0
561,4570-QHXHL,0.5026455026455027,0.4973544973544973,0
3314,9846-GKXAS,0.4002808988764045,0.5997191011235955,1
2287,4911-BANWH,0.8430717863105175,0.15692821368948248,0
3778,7976-CICYS,0.8046767537826685,0.1953232462173315,0
983,7909-FIOIY,0.9544179523141655,0.0455820476858345,0
1866,3005-TYFRD,0.8430717863105175,0.15692821368948248,0
308,2683-JXWQQ,0.9544179523141655,0.0455820476858345,0
2562,6116-RFVHN,0.6405135520684736,0.3594864479315264,0
419,3580-REOAC,0.5026455026455027,0.4973544973544973,0
4351,8314-DPQHL,0.8046767537826685,0.1953232462173315,0
6389,9695-IDRZR,0.8430717863105175,0.15692821368948248,0
6499,1407-DIGZV,0.8046767537826685,0.1953232462173315,0
1178,9577-WJVCQ,0.9544179523141655,0.0455820476858345,0
6293,7564-GHCVB,0.8430717863105175,0.15692821368948248,0
937,7636-OWBPG,0.8046767537826685,0.1953232462173315,0
6082,2521-NPUZR,0.8430717863105175,0.15692821368948248,0
795,6475-VHUIZ,0.8350515463917526,0.16494845360824742,0
246,2141-RRYGO,0.4002808988764045,0.5997191011235955,1
6009,0835-JKADZ,0.6405135520684736,0.3594864479315264,0
5508,2882-WDTBA,0.8430717863105175,0.15692821368948248,0
3038,8490-BXHEO,0.8430717863105175,0.15692821368948248,0
5430,1266-NZYUI,0.9544179523141655,0.0455820476858345,0
1203,9780-FKVVF,0.8046767537826685,0.1953232462173315,0
2188,4512-ZUIYL,0.4002808988764045,0.5997191011235955,1
6443,0621-CXBKL,0.9544179523141655,0.0455820476858345,0
3163,9158-VCTQB,0.8430717863105175,0.15692821368948248,0
6693,4534-WGCIR,0.9544179523141655,0.0455820476858345,0
4948,9360-AHGNL,0.8430717863105175,0.15692821368948248,0
956,7766-CLTIC,0.5026455026455027,0.4973544973544973,0
3501,2712-SYWAY,0.8046767537826685,0.1953232462173315,0
1745,2523-EWWZL,0.6405135520684736,0.3594864479315264,0
6425,0402-OAMEN,0.9544179523141655,0.0455820476858345,0
2032,3750-CKVKH,0.5026455026455027,0.4973544973544973,0
493,4080-OGPJL,0.4002808988764045,0.5997191011235955,1
6060,2001-EWBQU,0.6405135520684736,0.3594864479315264,0
2396,5373-SFODM,0.8430717863105175,0.15692821368948248,0
5053,1964-SVLEA,0.9544179523141655,0.0455820476858345,0
2913,7831-QGOXH,0.6405135520684736,0.3594864479315264,0
5287,8332-OSJDW,0.8046767537826685,0.1953232462173315,0
1636,2034-CGRHZ,0.8430717863105175,0.15692821368948248,0
945,7707-PYBBH,0.9544179523141655,0.0455820476858345,0
3893,0308-IVGOK,0.8046767537826685,0.1953232462173315,0
1199,9754-CLVZW,0.9544179523141655,0.0455820476858345,0
6595,2900-PHPLN,0.9544179523141655,0.0455820476858345,0
296,2592-SEIFQ,0.5026455026455027,0.4973544973544973,0
6445,0626-QXNGV,0.9544179523141655,0.0455820476858345,0
904,7389-KBFIT,0.8046767537826685,0.1953232462173315,0
560,4566-QVRRW,0.5026455026455027,0.4973544973544973,0
717,5778-BVOFB,0.5026455026455027,0.4973544973544973,0
6199,5375-XLDOF,0.8430717863105175,0.15692821368948248,0
6765,5622-UEJFI,0.9544179523141655,0.0455820476858345,0
6246,6556-DBKZF,0.6405135520684736,0.3594864479315264,0
4187,5640-CAXOA,0.9544179523141655,0.0455820476858345,0
3847,9367-TCUYN,0.8046767537826685,0.1953232462173315,0
1216,9881-VCZEP,0.8350515463917526,0.16494845360824742,0
141,1324-NLTJE,0.5026455026455027,0.4973544973544973,0
1380,0685-MLYYM,0.4002808988764045,0.5997191011235955,1
4477,0565-JUPYD,0.8430717863105175,0.15692821368948248,0
1233,0082-OQIQY,0.6405135520684736,0.3594864479315264,0
431,3665-JATSN,0.8350515463917526,0.16494845360824742,0
3089,8755-IWJHN,0.8430717863105175,0.15692821368948248,0
6039,1452-UZOSF,0.8430717863105175,0.15692821368948248,0
4232,6303-KFWSL,0.8350515463917526,0.16494845360824742,0
2632,6458-CYIDZ,0.4002808988764045,0.5997191011235955,1
5128,4302-ZYFEL,0.9544179523141655,0.0455820476858345,0
5293,8512-WIWYV,0.9544179523141655,0.0455820476858345,0
4150,4872-VXRIL,0.9544179523141655,0.0455820476858345,0
470,3920-HIHMQ,0.9544179523141655,0.0455820476858345,0
828,6704-UTUKK,0.8350515463917526,0.16494845360824742,0
4079,3633-CDBUW,0.6405135520684736,0.3594864479315264,0
573,4672-FOTSD,0.8046767537826685,0.1953232462173315,0
5566,3779-OSWCF,0.8430717863105175,0.15692821368948248,0
5902,8819-WFGGJ,0.9544179523141655,0.0455820476858345,0
